0	309805056	1003434907
1	548171776	1003195050
2	596987904	1003053755
3	636620800	1004073058
4	676626432	1004060781
5	711966720	1004064883
6	755613696	1004072199
7	800567296	1004064564
8	836874240	1003078207
9	879697920	1005077824
10	908271616	1004078168
11	948641792	1004078088
12	981016576	1004077984
13	1022828544	1004077993
14	1070145536	1003077375
15	1098194944	1004078675
16	1133453312	1004077867
17	1166876672	1004078042
18	1222713344	1004077976
19	1240731648	1004077529
20	1284771840	1003077908
21	1329205248	1004078346
22	1378881536	1005077902
23	1413222400	1003077660
24	1442844672	1004078090
25	1470500864	1004078015
26	1504972800	1004078226
27	1552027648	1004077856
28	1591218176	1004077977
29	1627262976	1004077896
30	1655050240	1004078387
31	1678905344	1004077670
32	1712066560	1004078509
33	1739722752	1004077435
34	1772359680	1004078088
35	1803030528	1003078082
36	1828851712	1004077866
37	1860833280	1004077789
38	1883508736	1004078173
39	1918242816	1004077801
40	1959923712	1004078027
41	1993084928	1004077955
42	2029912064	1004077724
43	2054815744	1004078031
44	2099380224	1004078479
45	2152857600	1004077608
46	2174091264	1004078188
47	2202664960	1004077564
48	2238709760	1004078062
49	2266103808	1003078393
50	2306473984	1004077764
51	2341994496	1004077913
52	2387214336	1004077998
53	2446065664	1004077931
54	2499280896	1003077827
55	2560229376	1004077800
56	2607939584	1004078321
57	2654994432	1004077965
58	2691170304	1004077984
59	2952527872	1004077825
60	3225026560	1004078078
61	3244818432	1004077828
62	3244818432	1004078172
63	3244818432	1004078180
64	3244818432	1004077802
65	3512860672	1003978554
66	3727818752	1003085296
67	4011982848	1004070518
68	4262068224	1004069452
69	4276617216	1004067449
70	4285661184	1004077822
71	4293263360	1004072484
72	4295491584	1004078094
73	4304011264	1004077766
74	4304797696	1004078087
75	4304797696	1004078156
76	4309123072	1004078606
77	4309123072	1004077252
78	4309123072	1004077947
79	4314365952	1004077729
80	4354736128	1004078607
81	4372299776	1003077648
82	4375445504	1004084880
83	4462084096	1002933856
84	4510318592	1003861840
85	4561174528	1002675931
86	4624875520	1002920795
87	4677304320	1003504887
88	4744544256	1002392623
89	4809687040	1004478449
90	4876664832	1003628335
91	4949147648	1003061477
92	5021237248	1004074403
93	5093064704	1004074225
94	5164892160	1002775575
95	5249040384	1003559028
96	5326110720	1003469866
97	5661130752	1003491026
98	5663883264	1002962671
99	5663883264	1003545703
100	5664014336	1003453603
101	5664014336	1003557929
102	5664145408	1003574425
103	5664145408	1003421443
104	5664276480	1003546997
105	5664276480	1002023576
106	5664407552	1002947884
107	5664407552	1003547560
108	5664407552	1003568189
109	5664407552	1003527117
110	5664407552	1003558418
111	5664538624	1003476674
112	5665062912	1003532993
113	5665062912	1003519398
114	5665062912	1003555258
115	5668470784	1003470175
116	5677383680	1003433223
117	5677383680	1003521889
118	5677383680	1003542706
119	5677383680	1003499079
120	5677383680	1003553558
121	5682233344	1003474201
122	5682233344	1002501407
123	5682233344	1003509565
124	5682233344	1003533140
125	5682233344	1003502795
126	5682233344	1003553510
127	5682233344	1003519130
128	5682233344	1003530458
129	5682233344	1003518318
130	5695209472	1003519628
131	5695209472	1003458437
132	5695209472	1003531027
133	5709496320	1003489702
134	5709496320	1003508352
135	5727059968	1003447352
136	5727059968	1002544446
137	5727059968	1004490199
138	5727059968	1003534472
139	5727059968	1003472068
140	5727059968	1003516488
141	5727059968	1002453348
142	5747376128	1003561635
143	5747376128	1003424870
144	5747376128	1003530710
145	5747376128	1003469971
146	5747376128	1003509188
147	5747376128	1003498960
148	5747376128	1003565254
149	5747376128	1003506272
150	5780930560	1003535930
151	5780930560	1002463768
152	5780930560	1003520936
153	5780930560	1004535627
154	5780930560	1003487482
155	5780930560	1002551597
156	5780930560	1004453345
157	5780930560	1003491848
158	5780930560	1003445082
159	5780930560	1003526029
160	5780930560	1003462983
161	5814484992	1003500738
162	5814484992	1003496991
163	5814484992	1003478954
164	5814484992	1003449314
165	5794263040	1003593760
166	5794263040	1003569349
167	5794263040	1003757888
168	5794263040	1004078646
169	5794263040	1004078060
170	5794263040	1004071943
171	5760708608	1004073349
172	5760708608	1004058239
173	5760708608	1004071653
174	5760708608	1004072787
175	5760708608	1004077782
176	5760708608	1004071930
177	5760708608	1004072446
178	5760970752	1004075481
179	5763854336	1003067532
180	5763854336	1004078009
181	5766082560	1004078136
182	5712687104	1004077228
183	5712687104	1004078414
184	5712687104	1004077868
185	6263189504	2929343163
186	7362490368	8372111213
187	7680602112	8304761288
188	7905652736	8283659600
189	8201744384	8085209211
190	8481452032	8473896751
191	8821321728	8247624788
192	9057644544	8334097948
193	9295278080	8492350581
194	9349410816	8202546348
195	9258315776	8367879882
196	9463050240	8377997903
197	9723752448	8249045422
198	9409634304	8144441186
199	9661140992	8187410278
200	8587431936	8050044560
201	8452956160	8278860809
202	8748789760	8376379120
203	9067556864	8378802663
204	9331273728	8356001443
205	9604820992	8242130100
206	9914413056	8399002669
207	10240258048	8081300728
208	10383388672	8471624392
209	10492833792	8334818542
210	10457968640	8570468887
211	10511314944	8214169204
212	10808717312	8499778811
213	10857476096	8379692893
214	10970591232	8432442631
215	11075973120	8440774958
216	10464849920	8209984234
217	10285060096	8202710918
218	9526591488	8325341907
219	10237132800	8402172897
220	10553409536	8560572611
221	10568527872	8240480917
222	11024596992	8371284240
223	11233398784	8306863397
224	11490430976	8330392836
